chart_date,rank,country,track_id,name,artist_name,artist_id,release_date,kind,genre_ids,genre_names,url,artwork_url,fetched_at
2026-08-20,43,jp,1623304209,ダンスホール,Mrs. GREEN APPLE,962221033,2022-05-24,songs,21|34,ロック|ミュージック,https://music.apple.com/jp/album/%E3%83%80%E3%83%B3%E3%82%B9%E3%83%9B%E3%83%BC%E3%83%AB/1623304208?i=1623304209,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/b7/20/05/b7200500-e97d-8c79-7cf2-99a6fb1aaf4d/22UMGIM50592.rgb.jpg/100x100bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,44,jp,1394013614,115万キロのフィルム,Official髭男dism,960568308,2018-04-11,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/115%E4%B8%87%E3%82%AD%E3%83%AD%E3%81%AE%E3%83%95%E3%82%A3%E3%83%AB%E3%83%A0/1394013451?i=1394013614,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/40/e8/2d/40e82dfb-55b4-7016-1127-357ab78d3f7f/jk.jpg/100x100bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,45,jp,6793456212,罪と罰と雨とキス (佐野勇斗&吉田仁人),M!LK,1356706755,2026-08-03,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/%E7%BD%AA%E3%81%A8%E7%BD%B0%E3%81%A8%E9%9B%A8%E3%81%A8%E3%82%AD%E3%82%B9-%E4%BD%90%E9%87%8E%E5%8B%87%E6%96%97-%E5%90%89%E7%94%B0%E4%BB%81%E4%BA%BA/6793456209?i=6793456212,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/bd/11/7d/bd117d15-042d-c606-6e45-2bc5a14a96d4/VEATP-45813.jpg/100x100bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,46,jp,949250892,TSUNAMI,サザンオールスターズ,671759255,2000-01-26,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/tsunami/949250891?i=949250892,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/79/e7/70/79e7709a-96a4-9029-e22c-f9252575a6ec/VEATP-30872.jpg/100x100bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,47,jp,1459216694,Pretender,Official髭男dism,960568308,2019-04-17,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/pretender/1459216693?i=1459216694,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/1f/b6/36/1fb6364f-77fc-7653-3750-811631832ee9/PCCA_04785.jpg/100x100bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,48,jp,1879525016,Five,嵐,548185047,2026-03-04,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/five/1879524863?i=1879525016,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/05/77/28/05772817-1d81-ee8e-8224-a225f74a310b/820200234377.jpg/100x100bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,49,jp,1706832137,怪獣の花唄,Vaundy,1487570516,2020-05-11,songs,21|34,ロック|ミュージック,https://music.apple.com/jp/album/%E6%80%AA%E7%8D%A3%E3%81%AE%E8%8A%B1%E5%94%84/1706831732?i=1706832137,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/09/89/00/09890002-b2de-3637-39b2-f6c2d34d0e93/197189854859.jpg/100x100bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,50,jp,1892738152,BPM (feat. KREVA),Kvi Baba,1413556966,2026-04-22,songs,18|34|27,ヒップホップ／ラップ|ミュージック|J-Pop,https://music.apple.com/jp/album/bpm-feat-kreva/1892738151?i=1892738152,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/42/a0/64/42a06443-8d1a-950d-6a98-367771694088/4988061934006_cover.jpg/100x100bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,51,jp,1440763351,Automatic (Remastered 2014),宇多田ヒカル,18756224,1999-03-10,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/automatic-remastered-2014/1440763349?i=1440763351,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/77/67/00/77670013-e2ed-437a-dc30-e9cb74056cbe/00600406427052.rgb.jpg/100x100bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,52,jp,6794271993,GO GHOST,King Gnu,1258439196,2026-07-29,songs,20|34,オルタナティブ|ミュージック,https://music.apple.com/jp/album/go-ghost/6794271990?i=6794271993,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/47/f3/49/47f3490b-4395-28ba-e6a9-88c9dd7be8fa/4547366841732.jpg/100x100bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,53,jp,1838917139,Wherever you are,ONE OK ROCK,252239625,2010-06-09,songs,21|34,ロック|ミュージック,https://music.apple.com/jp/album/wherever-you-are/1838917127?i=1838917139,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/53/f4/a1/53f4a1a3-ae4f-2406-2e89-f49e8a3d1ec1/25UMGIM89645.rgb.jpg/100x100bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,54,jp,1440745441,StaRt,Mrs. GREEN APPLE,962221033,2015-07-01,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/start/1440745429?i=1440745441,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/0b/35/3a/0b353aeb-db33-a263-889d-1a8a7bfdbcec/00600406599247.rgb.jpg/100x100bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,55,jp,1874221480,劇薬中毒,=LOVE,1273762750,2026-02-17,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/%E5%8A%87%E8%96%AC%E4%B8%AD%E6%AF%92/1874221478?i=1874221480,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/c1/b4/88/c1b4883d-1baa-1954-49f5-0c237b5745e0/4547366803013.jpg/100x100bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,56,jp,1648108988,Subtitle,Official髭男dism,960568308,2022-10-12,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/subtitle/1648108987?i=1648108988,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/53/0c/17/530c1752-6dce-d4bc-98d1-784141b1703e/PCSP_04565_A.jpg/100x100bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,57,jp,1884257489,Bad Girl,HANA,1792783458,2026-03-27,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/bad-girl/1884257488?i=1884257489,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/23/ca/fc/23cafc8b-4576-75c1-0392-9451e07e136f/4547366812664.jpg/100x100bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,58,jp,1109978628,花火,aiko,635154255,1999-08-04,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/%E8%8A%B1%E7%81%AB/1109978421?i=1109978628,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/fd/15/d4/fd15d4e4-f556-0581-9fb0-fc6a0328c594/dj.fosphrnf.jpg/100x100bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,59,jp,1821087731,革命道中 - On The Way,アイナ・ジ・エンド,991663287,2025-07-02,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/%E9%9D%A9%E5%91%BD%E9%81%93%E4%B8%AD-on-the-way/1821087726?i=1821087731,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/0d/3a/cf/0d3acf31-2a58-aa41-f3f1-ea26926bbda6/ANTCD-A0000017039.jpg/100x100bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,60,jp,1440747285,チェリー,スピッツ,74456960,1996-04-10,songs,21|34,ロック|ミュージック,https://music.apple.com/jp/album/%E3%83%81%E3%82%A7%E3%83%AA%E3%83%BC/1440746376?i=1440747285,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/29/c0/30/29c030c7-ae9c-a201-ef47-bf9a8b2ed31a/00600406212191.rgb.jpg/100x100bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,61,jp,1471459432,インフェルノ,Mrs. GREEN APPLE,962221033,2019-07-18,songs,21|34,ロック|ミュージック,https://music.apple.com/jp/album/%E3%82%A4%E3%83%B3%E3%83%95%E3%82%A7%E3%83%AB%E3%83%8E/1471459431?i=1471459432,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/d6/9e/54/d69e54ca-2d82-f291-d745-9a706aa26940/19UMGIM59475.rgb.jpg/100x100bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,62,jp,1438144188,今夜このまま,あいみょん,1165017710,2018-10-25,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/%E4%BB%8A%E5%A4%9C%E3%81%93%E3%81%AE%E3%81%BE%E3%81%BE/1438144187?i=1438144188,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/77/8e/e9/778ee9af-fcbb-091c-e135-24c4bda18e1b/190295528652.jpg/100x87bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,63,jp,1468137516,SAD SONG,ちゃんみな,1104839687,2019-08-07,songs,18|34,ヒップホップ／ラップ|ミュージック,https://music.apple.com/jp/album/sad-song/1468137281?i=1468137516,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/22/41/38/2241383b-a391-c2a5-509d-a78afff55279/190295402242.jpg/100x100bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,64,jp,1273709797,君はロックを聴かない,あいみょん,1165017710,2017-07-25,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/%E5%90%9B%E3%81%AF%E3%83%AD%E3%83%83%E3%82%AF%E3%82%92%E8%81%B4%E3%81%8B%E3%81%AA%E3%81%84/1273709789?i=1273709797,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/d8/7b/7c/d87b7cfd-c88c-1003-bc5d-883882043e33/190295747138.jpg/100x87bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,65,jp,1083422439,波乗りジョニー,桑田佳祐,74493979,2001-07-04,songs,27|34|21,J-Pop|ミュージック|ロック,https://music.apple.com/jp/album/%E6%B3%A2%E4%B9%97%E3%82%8A%E3%82%B8%E3%83%A7%E3%83%8B%E3%83%BC/1083422435?i=1083422439,https://is1-ssl.mzstatic.com/image/thumb/Music69/v4/1c/80/8e/1c808e39-83f2-d56a-858e-e46c1bb41a59/VEATP-30969.jpg/100x100bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,66,jp,1468137287,Never Grow Up,ちゃんみな,1104839687,2019-07-19,songs,18|34,ヒップホップ／ラップ|ミュージック,https://music.apple.com/jp/album/never-grow-up/1468137281?i=1468137287,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/22/41/38/2241383b-a391-c2a5-509d-a78afff55279/190295402242.jpg/100x100bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,67,jp,1564752145,きらり,藤井 風,1486113150,2021-05-21,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/%E3%81%8D%E3%82%89%E3%82%8A/1564752132?i=1564752145,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/d6/75/4f/d6754fcb-b2e8-db66-b51f-8b142ac75132/21UMGIM23568.rgb.jpg/100x100bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,68,jp,1538265741,Lemon,米津玄師,530814268,2018-02-12,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/lemon/1538265733?i=1538265741,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/6b/0f/0b/6b0f0b3d-e842-5ee1-83a8-1b12142a9dfd/dj.bpfbtyiy.jpg/100x100bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,69,jp,1585848051,ハレンチ,ちゃんみな,1104839687,2021-09-24,songs,18|34,ヒップホップ／ラップ|ミュージック,https://music.apple.com/jp/album/%E3%83%8F%E3%83%AC%E3%83%B3%E3%83%81/1585848047?i=1585848051,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/bd/c0/80/bdc08023-823d-b74c-0b58-e161fe8ae68b/190296458705.jpg/100x100bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,70,jp,1648411352,アイラブユー,back number,302361237,2022-10-24,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/%E3%82%A2%E3%82%A4%E3%83%A9%E3%83%96%E3%83%A6%E3%83%BC/1648411350?i=1648411352,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/ba/4e/5a/ba4e5aa0-2a3f-15db-3fa7-f8eea1ab05c0/22UMGIM76305.rgb.jpg/100x100bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,71,jp,1490256995,夜に駆ける,YOASOBI,1490256993,2019-12-15,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/%E5%A4%9C%E3%81%AB%E9%A7%86%E3%81%91%E3%82%8B/1490256978?i=1490256995,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fe/58/79/fe58795c-1628-230a-9ffe-300c04b6627c/194491717186.jpg/100x100bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,72,jp,1375007474,HANABI,Mr.Children,428909573,2008-09-03,songs,27|34|21,J-Pop|ミュージック|ロック,https://music.apple.com/jp/album/hanabi/1375007287?i=1375007474,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/05/dd/70/05dd70e7-7e34-1836-4683-ff416d11a35c/dj.xwkpljqa.jpg/100x100bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,73,jp,1534620183,ドライフラワー,優里,1489331027,2020-10-25,songs,21|34,ロック|ミュージック,https://music.apple.com/jp/album/%E3%83%89%E3%83%A9%E3%82%A4%E3%83%95%E3%83%A9%E3%83%AF%E3%83%BC/1534620182?i=1534620183,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/d2/23/07/d2230757-3f9c-fccd-3cc8-333f7be09716/4547366478655.jpg/100x100bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,74,jp,1804230388,クスシキ,Mrs. GREEN APPLE,962221033,2025-04-05,songs,21|34,ロック|ミュージック,https://music.apple.com/jp/album/%E3%82%AF%E3%82%B9%E3%82%B7%E3%82%AD/1804230382?i=1804230388,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/f2/13/a2/f213a26f-355f-95da-c119-a0571d28cdd1/25UMGIM46524.rgb.jpg/100x100bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,75,jp,1485857408,Love so sweet,嵐,548185047,2007-02-21,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/love-so-sweet/1485857244?i=1485857408,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/8e/10/2a/8e102abd-d981-e370-82db-2ae5c98baac3/194491537920.jpg/100x100bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,76,jp,1528119630,群青,YOASOBI,1490256993,2020-09-01,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/%E7%BE%A4%E9%9D%92/1528119626?i=1528119630,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/ae/7e/4a/ae7e4a28-fd46-9617-1066-fcbd124303d6/195497105656.jpg/100x100bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,77,jp,1891943326,風と町,Mrs. GREEN APPLE,962221033,2026-04-13,songs,21|34,ロック|ミュージック,https://music.apple.com/jp/album/%E9%A2%A8%E3%81%A8%E7%94%BA/1891943324?i=1891943326,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/2f/ec/7a/2fec7a5e-7ea1-ebc4-4d41-164790ccbabd/26UMGIM40658.rgb.jpg/100x100bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,78,jp,1808822211,Tiger,HANA,1792783458,2025-04-23,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/tiger/1808822132?i=1808822211,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/e7/4b/d9/e74bd9b3-9ced-3d88-0870-7d5c655dbfc3/4547366746075.jpg/100x100bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,79,jp,1733130377,満ちてゆく,藤井 風,1486113150,2024-03-15,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/%E6%BA%80%E3%81%A1%E3%81%A6%E3%82%86%E3%81%8F/1733129984?i=1733130377,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/d0/f4/ad/d0f4ad92-2a6c-6a02-34c5-d45b93f767d9/24UMGIM15199.rgb.jpg/100x100bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,80,jp,1479397583,イエスタデイ,Official髭男dism,960568308,2019-09-11,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/%E3%82%A4%E3%82%A8%E3%82%B9%E3%82%BF%E3%83%87%E3%82%A4/1479397582?i=1479397583,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/9c/7d/88/9c7d883d-4477-bf68-f56f-a726030a63a2/PCCA_04822.jpg/100x100bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,81,jp,1794499543,イイじゃん,M!LK,1356706755,2025-02-17,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/%E3%82%A4%E3%82%A4%E3%81%98%E3%82%83%E3%82%93/1794499542?i=1794499543,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/54/fd/a4/54fda41c-2ff0-f132-9955-6c6e41a5c882/VEATP-43744.jpg/100x100bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,82,jp,1840081736,JANE DOE,米津玄師 & 宇多田ヒカル,530814268,2025-09-22,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/jane-doe/1840081735?i=1840081736,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/73/91/aa/7391aabc-81d8-2bcb-3b0f-8e24bc855745/4547366775211.jpg/100x100bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,83,jp,1854334753,NON STOP,HANA,1792783458,2025-12-05,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/non-stop/1854334752?i=1854334753,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/b9/01/e7/b901e721-2b9d-adf2-cec6-387848bb22a0/4547366792928.jpg/100x100bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,84,jp,1454643219,ロマンチシズム,Mrs. GREEN APPLE,962221033,2019-03-15,songs,21|34,ロック|ミュージック,https://music.apple.com/jp/album/%E3%83%AD%E3%83%9E%E3%83%B3%E3%83%81%E3%82%B7%E3%82%BA%E3%83%A0/1454643208?i=1454643219,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/39/10/40/39104035-3ebf-1cec-9294-cce6ccff7086/19UMGIM12455.rgb.jpg/100x100bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,85,jp,1470899806,宿命,Official髭男dism,960568308,2019-07-09,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/%E5%AE%BF%E5%91%BD/1470899805?i=1470899806,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/1a/2f/40/1a2f40f7-6e23-7df9-d8bd-6431f367ddf1/PCCA_70544.jpg/100x101bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,86,jp,1566811795,怪盗,back number,302361237,2021-05-24,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/%E6%80%AA%E7%9B%97/1566811794?i=1566811795,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/e9/ec/a9/e9eca935-092d-f3b0-3ff9-1f8f556b16e9/21UMGIM27264.rgb.jpg/100x100bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,87,jp,1807959956,夢中,BE:FIRST,1579021180,2025-04-25,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/%E5%A4%A2%E4%B8%AD/1807959955?i=1807959956,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/d8/ed/cc/d8edcca9-78f5-92ed-ff2f-145866ad2f51/ANTCD-A0000016484.jpg/100x100bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,88,jp,6777027010,Missing,BE:FIRST,1579021180,2026-06-29,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/missing/6777027008?i=6777027010,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/bd/a5/7b/bda57b24-0082-cdd9-801b-d7c7f7e32264/ANTCD-A0000020076.jpg/100x100bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,89,jp,1820264150,Golden,"HUNTR/X, EJAE, オードリー・ヌナ, REI AMI & KPop Demon Hunters Cast",1478164763,2025-06-19,songs,51|34|14,K-Pop|ミュージック|ポップ,https://music.apple.com/jp/album/golden/1820264137?i=1820264150,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/e1/15/42/e1154273-8ecd-5702-e6e6-597f28001681/25UMGIM82363.rgb.jpg/100x100bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,90,jp,273169347,小さな恋のうた,MONGOL800,202191113,2001-09-16,songs,20|34|21,オルタナティブ|ミュージック|ロック,https://music.apple.com/jp/album/%E5%B0%8F%E3%81%95%E3%81%AA%E6%81%8B%E3%81%AE%E3%81%86%E3%81%9F/273169161?i=273169347,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/62/3b/85/623b858b-d88f-2c04-cb5d-4923e1d64190/mzi.beiflkay.tif/100x100bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,91,jp,1867687787,Cold Night,HANA,1792783458,2026-01-24,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/cold-night/1867687784?i=1867687787,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/4b/6a/dc/4b6adc20-0631-6a2f-8cae-2e2be369d954/4547366798692.jpg/100x100bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,92,jp,279691859,愛をこめて花束を,Superfly,150974880,2008-02-27,songs,21|34,ロック|ミュージック,https://music.apple.com/jp/album/%E6%84%9B%E3%82%92%E3%81%93%E3%82%81%E3%81%A6%E8%8A%B1%E6%9D%9F%E3%82%92/279691838?i=279691859,https://is1-ssl.mzstatic.com/image/thumb/Music/a8/b4/a0/mzi.snoeojdw.jpg/100x113bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,93,jp,6787836341,かげろう,Vaundy,1487570516,2026-07-15,songs,21|34,ロック|ミュージック,https://music.apple.com/jp/album/%E3%81%8B%E3%81%92%E3%82%8D%E3%81%86/6787836340?i=6787836341,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/0b/71/f8/0b71f8e1-532f-968d-16dd-533ad29eda44/4547366836653.jpg/100x100bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,94,jp,1893868120,LEMONADE,aespa,1540251304,2026-05-28,songs,51|34|14,K-Pop|ミュージック|ポップ,https://music.apple.com/jp/album/lemonade/1893868118?i=1893868120,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/4b/bb/7e/4bbb7eba-89d6-fc3b-f20a-7f3dea8f0860/827568005519.jpg/100x100bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,95,jp,6794274433,好き,星野源,269598403,2026-07-29,songs,20|34|27,オルタナティブ|ミュージック|J-Pop,https://music.apple.com/jp/album/%E5%A5%BD%E3%81%8D/6794274432?i=6794274433,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/99/90/da/9990daa6-f93f-1363-37b6-f3079c8610a6/VEATP-45853.jpg/100x100bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,96,jp,316684060,Body & Soul,SPEED,295647185,1997-05-21,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/body-soul/316684058?i=316684060,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/79/e2/0d/79e20d1b-d075-8891-0cef-06b41b5ffd78/mzi.pohobzdm.jpg/100x91bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,97,jp,1537418577,イケナイ太陽,ORANGE RANGE,73789696,2007-07-18,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/%E3%82%A4%E3%82%B1%E3%83%8A%E3%82%A4%E5%A4%AA%E9%99%BD/1537418560?i=1537418577,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/6b/50/9c/6b509c4b-6550-40f7-2086-008eaed86c5f/jacket_SRCL07315B00Z_550.jpg/100x99bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,98,jp,1039793121,新宝島,サカナクション,252312257,2015-09-30,songs,21|34,ロック|ミュージック,https://music.apple.com/jp/album/%E6%96%B0%E5%AE%9D%E5%B3%B6/1039793113?i=1039793121,https://is1-ssl.mzstatic.com/image/thumb/Music6/v4/05/c2/69/05c269d6-377b-7a00-965a-215a8e51b831/VEATP-32901.jpg/100x100bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,99,jp,1751409888,絶対アイドル辞めないで,=LOVE,1273762750,2024-06-23,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/%E7%B5%B6%E5%AF%BE%E3%82%A2%E3%82%A4%E3%83%89%E3%83%AB%E8%BE%9E%E3%82%81%E3%81%AA%E3%81%84%E3%81%A7/1751409882?i=1751409888,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/24/95/ca/2495ca2f-f57e-92b0-14f2-5fae0f1d524e/4547366690026.jpg/100x100bb.jpg,2026-08-20T12:13:40+09:00
2026-08-20,100,jp,6790246893,KISS N TELL,aespa,1540251304,2026-07-23,songs,51|34|14,K-Pop|ミュージック|ポップ,https://music.apple.com/jp/album/kiss-n-tell/6790246891?i=6790246893,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/47/e5/1c/47e51c1f-8153-3f2f-11ed-781b1dbe5cac/1200214475819.jpg/100x100bb.jpg,2026-08-20T12:13:40+09:00
2026-08-21,1,jp,6788211810,Brand New,Mrs. GREEN APPLE,962221033,2026-07-13,songs,21|34,ロック|ミュージック,https://music.apple.com/jp/album/brand-new/6788211807?i=6788211810,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/41/a0/b6/41a0b6b9-a720-25e5-fc69-7e9c3ca1296e/26UMGIM73217.rgb.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,2,jp,1739088799,ライラック,Mrs. GREEN APPLE,962221033,2024-04-12,songs,21|34,ロック|ミュージック,https://music.apple.com/jp/album/%E3%83%A9%E3%82%A4%E3%83%A9%E3%83%83%E3%82%AF/1739088465?i=1739088799,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/4c/3b/b2/4c3bb247-3be8-0c57-aa9a-7f1775a7b7a8/24UMGIM32931.rgb.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,3,jp,6782749979,"Yes! 東京 (feat. SUPER★DRAGON, Sakurashimeji, ONE N' ONLY, BUDDiiS, ICEx & Lienel)","EBiDAN (恵比寿学園男子部), 超特急, M!LK & 原因は自分にある。",1677543534,2026-07-02,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/yes-%E6%9D%B1%E4%BA%AC-feat-super-dragon-sakurashimeji-one-n-only-buddiis/6782749976?i=6782749979,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/a4/db/f8/a4dbf830-ec1e-e5af-723a-2ef5e4dac674/4580789774065.png/100x100bb.jpg,2026-08-21T12:32:47+09:00
2026-08-21,4,jp,1846753946,好きすぎて滅!,M!LK,1356706755,2025-10-27,songs,27|34,J-Pop|ミュージック,https://music.apple.com/jp/album/%E5%A5%BD%E3%81%8D%E3%81%99%E3%81%8E%E3%81%A6%E6%BB%85/1846753945?i=1846753946,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/d4/f9/1b/d4f91bfd-6176-4733-113f-b72f6095d5df/VEATP-44481.jpg/100x100bb.jpg,2026-08-21T12:32:47+09:00
